Symbol,DateTime,Open,High,Low,Close,Volume,EMA,SuperTrend1,SuperTrend2,SuperTrend3,SuperTrend4,RSI,LowerBollingerBand,MiddleBollingerBand,UpperBollingerBand,macdValue,macdAvg
USO,2/21/2007 12:00:00 AM,390.32,401.36,385.92,398.88,530675,391.7216,380.4421,399.9916,411.7817,352.9671,56.242,362.1752,385.616,409.0568,2.9965,1.301
USO,2/22/2007 12:00:00 AM,398,405.6,395.68,402.48,430487,393.8733,384.5901,405.9968,418.338,356.5998,57.8851,364.1123,387.304,410.4957,3.7456,1.7899
USO,2/23/2007 12:00:00 AM,406.8,409.44,401.04,403.68,477800,395.8346,392.4324,412.5537,424.5284,364.7198,58.4452,368.2679,389.388,410.5081,4.3855,2.309
USO,2/26/2007 12:00:00 AM,406.48,409.2,402.16,407.2,322470,398.1077,397.9635,416.5149,427.947,370.9691,60.1207,370.7833,391.256,411.7287,5.1177,2.8708
USO,2/27/2007 12:00:00 AM,400.88,412.296,399.6,399.6,635475,398.4062,399.3429,416.1849,426.9491,373.4323,54.9675,378.4567,393.248,408.0393,5.0267,3.3019
USO,2/28/2007 12:00:00 AM,405.12,411.2,399.6,409.44,414150,400.6129,398.5908,416.8513,427.9043,372.8018,59.7749,379.9448,394.78,409.6152,5.6831,3.7782
USO,3/1/2007 12:00:00 AM,407.92,413.44,402.88,409.92,342962,402.4743,397.7377,416.43,427.5636,371.9994,59.9993,380.3446,395.98,411.6154,6.171,4.2567
USO,3/2/2007 12:00:00 AM,412,413.1104,406.8,408.08,325625,403.5955,400.6058,419.1045,430.1496,375.0241,58.649,382.0115,397.248,412.4845,6.336,4.6726
USO,3/5/2007 12:00:00 AM,400.24,402.88,395.04,396.96,460912,402.2684,403.6558,420.0571,430.3834,379.0046,51.1563,382.1734,397.364,412.5546,5.5061,4.8393
USO,3/6/2007 12:00:00 AM,402,402.88,397.84,402.56,191662,402.3267,406.3909,409.5961,420.3301,366.7526,54.3212,382.6521,397.852,413.0519,5.2399,4.9194
USO,3/7/2007 12:00:00 AM,404,411.92,403.2,410.32,418037,403.9254,406.4761,410.1387,420.1418,370.3753,58.3487,382.6525,398.668,414.6835,5.5906,5.0536
USO,3/8/2007 12:00:00 AM,412.48,412.72,407.12,410.32,202187,405.2043,401.2695,397.8575,427.1648,377.8683,58.3487,384.2111,399.884,415.5569,5.8016,5.2032
USO,3/9/2007 12:00:00 AM,409.6,409.92,400.56,400.88,229550,404.3394,404.5777,400.9634,428.124,382.2116,51.8935,384.3621,400.02,415.6779,5.1478,5.1922
USO,3/12/2007 12:00:00 AM,396.8,398.88,392,394.8,416625,402.4315,411.1782,414.3427,423.6633,377.2899,48.1952,383.9414,399.764,415.5866,4.0919,4.9721
USO,3/13/2007 12:00:00 AM,397.04,401.2,389.36,391.52,369612,400.2492,401.4893,404.5022,413.7528,367.6914,46.279,384.795,399.992,415.189,2.9564,4.569
USO,3/14/2007 12:00:00 AM,392.16,394.592,388.88,393.12,246862,398.8234,402.2248,404.8473,414.4873,366.3358,47.3781,384.5698,399.904,415.2382,2.1606,4.0873
USO,3/15/2007 12:00:00 AM,394.56,395.28,388.08,389.36,172275,396.9307,397.5022,400.6023,409.6461,364.6085,45.0458,384.9753,400.004,415.0327,1.2126,3.5124
USO,3/16/2007 12:00:00 AM,391.84,396.16,382.24,387.36,288625,395.0166,397.1557,400.2433,409.0051,365.4028,43.8103,385.1,400.032,414.964,0.2965,2.8692
USO,3/19/2007 12:00:00 AM,388,392,385.632,389.6,235887,393.9333,396.383,398.7373,408.2776,360.5409,45.6096,384.3129,399.772,415.2311,-0.2459,2.2462
USO,3/20/2007 12:00:00 AM,388.8,391.28,384.56,387.68,240612,392.6826,394.9089,397.777,406.8366,361.6269,44.3002,383.9871,399.688,415.3889,-0.8213,1.6327
USO,3/21/2007 12:00:00 AM,388,390.56,384.8,390.4,319187,392.2261,393.4573,396.4736,405.1772,361.8123,46.6374,383.0492,399.264,415.4788,-1.0457,1.097
USO,3/22/2007 12:00:00 AM,393.6,401.6,393.6,401.44,313987,394.0689,392.6152,395.7257,403.981,362.9304,54.908,383.0321,399.212,415.3919,-0.329,0.8118
USO,3/23/2007 12:00:00 AM,403.92,407.12,402,404.56,283275,396.1671,391.5029,388.9808,414.9175,371.4888,56.9392,383.023,399.256,415.489,0.4853,0.7465
USO,3/26/2007 12:00:00 AM,410.48,411.6,405.6,409.36,361137,398.8057,399.3113,396.4752,420.8846,379.8444,59.9297,382.8941,399.364,415.8339,1.5005,0.8973
USO,3/27/2007 12:00:00 AM,406,410.16,405.04,409.6,336500,400.9645,403.4796,400.7052,424.5505,384.4375,60.079,382.7993,399.864,416.9287,2.298,1.1774
USO,3/28/2007 12:00:00 AM,415.92,422.08,414,416,765212,403.9716,403.0942,400.2097,422.5987,384.7918,63.9374,382.1779,400.192,418.2061,3.4072,1.6234
USO,3/29/2007 12:00:00 AM,421.12,431.84,419.2,428.96,852187,408.9693,411.8421,409.7243,434.6989,392.9807,70.2152,379.5228,401.144,422.7652,5.2712,2.353
USO,3/30/2007 12:00:00 AM,428.08,433.6,426,426.8,708712,412.5354,417.3661,415.8362,444.6825,397.0052,68.0878,377.8727,402.08,426.2873,6.4993,3.1822
USO,4/2/2007 12:00:00 AM,428.4,433.76,424.56,428.48,463112,415.7244,422.7796,420.4951,448.302,402.1644,68.8776,377.0063,403.656,430.3057,7.5214,4.0501
USO,4/3/2007 12:00:00 AM,423.84,424.5592,416.3992,419.68,549737,416.5155,422.3718,419.8742,447.645,401.5299,60.4393,376.9731,404.512,432.0509,7.5344,4.7469
USO,4/4/2007 12:00:00 AM,417.12,420.876,413.2,418.64,537875,416.9404,427.9348,430.2732,439.9103,391.5241,59.5113,376.8056,404.928,433.0504,7.3759,5.2727
USO,4/5/2007 12:00:00 AM,422,422.16,414.08,416.0792,399800,416.7681,423.6606,426.4469,435.7893,388.9948,57.1833,376.7626,405.216,433.6694,6.9633,5.6108
USO,4/9/2007 12:00:00 AM,415.68,416.72,400.16,402.8,589737,413.9745,424.356,427.2873,436.4394,390.6619,46.9308,376.9048,405.312,433.7191,5.5014,5.5889
USO,4/10/2007 12:00:00 AM,402.24,406.24,402.24,404.88,294962,412.1556,416.8184,418.9514,429.2262,377.5631,48.4887,377.818,405.816,433.8139,4.4592,5.363
USO,4/11/2007 12:00:00 AM,402.64,410,400,403.68,403950,410.4605,410.387,413.5675,422.8951,376.2673,47.6201,379.1761,406.424,433.6718,3.4962,4.9896
USO,4/12/2007 12:00:00 AM,407.12,413.68,406.4,413.2,274050,411.0084,411.4882,414.4498,423.8793,376.7154,54.5722,380.7409,407.428,434.115,3.4613,4.684
USO,4/13/2007 12:00:00 AM,414.64,416.32,411.9192,412.16,191362,411.2387,403.3471,419.5898,429.1061,381.4915,53.7332,383.1477,408.568,433.9882,3.3115,4.4095
USO,4/16/2007 12:00:00 AM,412.8,413.84,405.68,409.6,277900,410.911,408.8716,422.7332,431.4749,387.932,51.629,386.1959,409.68,433.164,2.9522,4.118
USO,4/17/2007 12:00:00 AM,411.52,413.36,401.6,402.32,280487,409.1928,404.3264,418.2912,426.9428,383.8351,46.1003,388.4054,410.316,432.2265,2.0563,3.7057
USO,4/18/2007 12:00:00 AM,400.4,402.88,396,401.12,354575,407.5782,414.033,416.5982,425.719,380.1159,45.2403,391.1712,410.988,430.8047,1.2353,3.2116
USO,4/19/2007 12:00:00 AM,398.96,399.2,393.2,393.76,288125,404.8146,405.2982,408.1513,416.9325,373.1104,40.2775,391.9941,411.156,430.3178,-0.0092,2.5674
USO,4/20/2007 12:00:00 AM,395.2,400.88,393.92,400.4,232800,403.9317,401.9325,404.7674,413.4171,370.2657,46.0297,391.8316,411.104,430.3764,-0.4545,1.9631
USO,4/23/2007 12:00:00 AM,400.08,411.36,399.76,409.76,400512,405.0973,402.8331,405.7042,414.1209,372.1694,52.9142,392.3127,411.364,430.4152,-0.0514,1.5602
USO,4/24/2007 12:00:00 AM,410.48,413.52,400.32,403.12,374637,404.7019,399.0521,396.6565,423.3607,378.8572,48.2155,391.678,411.052,430.4259,-0.2648,1.1952
USO,4/25/2007 12:00:00 AM,405.6,411.36,403.28,410.56,309175,405.8735,399.3193,397.2353,426.154,378.233,53.2273,391.7358,411.1,430.4641,0.1646,0.9891
USO,4/26/2007 12:00:00 AM,408.16,414.24,404.56,407.52,207112,406.2028,400.4524,397.898,426.095,379.2433,51.0531,391.3884,410.676,429.9635,0.2566,0.8426
USO,4/27/2007 12:00:00 AM,404.88,415.76,404.24,414.72,257887,407.9062,402.569,399.9311,428.2725,381.1751,55.6715,392.4599,409.964,427.468,0.9001,0.8541
USO,4/30/2007 12:00:00 AM,412.8,415.68,408.4,409.92,226950,408.309,402.6758,400.1582,429.5671,380.8005,52.1394,393.4084,409.12,424.8315,1.0112,0.8855
USO,5/1/2007 12:00:00 AM,408.96,413.04,401.2,402.88,320012,407.2232,405.6071,402.664,430.7725,383.9727,47.3904,394.6823,407.84,420.9977,0.525,0.8134
USO,5/2/2007 12:00:00 AM,400.96,401.76,393.84,396.72,652312,405.1226,414.2949,397.296,426.6771,377.9061,43.6445,393.8644,406.692,419.5195,-0.3532,0.5801
USO,5/3/2007 12:00:00 AM,394.8,396.88,391.84,394.24,415562,402.946,404.6362,407.4815,417.1109,368.9083,42.1983,392.7813,405.472,418.1626,-1.2351,0.217
USO,5/4/2007 12:00:00 AM,395.2,395.84,384.88,386.4,519325,399.6368,399.8729,403.1976,412.1324,367.587,37.9206,389.7581,403.988,418.2179,-2.5374,-0.3339
USO,5/7/2007 12:00:00 AM,382.8,386,380.32,384.48,510800,396.6055,396.7365,399.5835,408.8237,362.6475,36.9332,386.49,403.072,419.654,-3.682,-1.0035
USO,5/8/2007 12:00:00 AM,385.28,390.7192,382.48,389.12,428387,395.1084,388.6883,391.8119,400.5731,356.9048,40.9359,384.6557,402.284,419.9123,-4.1666,-1.6361
USO,5/9/2007 12:00:00 AM,388.48,389.04,379.12,384.08,439712,392.9027,380.9756,395.1765,403.8569,360.5809,38.1068,381.9959,401.304,420.6121,-4.9009,-2.289
USO,5/10/2007 12:00:00 AM,388,388.88,382.56,385.2,300387,391.3622,377.9056,392.9156,401.7944,357.4488,39.1138,380.1929,399.904,419.6151,-5.3309,-2.8974
USO,5/11/2007 12:00:00 AM,388.16,390.64,385.76,388.56,292587,390.8017,380.2458,394.0982,402.5887,360.269,42.1545,379.265,398.724,418.183,-5.3391,-3.3858
USO,5/14/2007 12:00:00 AM,390.88,391.44,386.4,388.48,191375,390.3374,383.3923,396.044,404.0706,364.1538,42.1006,378.3931,397.668,416.9429,-5.2911,-3.7668
USO,5/15/2007 12:00:00 AM,387.28,393.44,387.12,391.92,262575,390.6539,384.6242,396.2542,403.8255,366.247,45.3378,377.842,397.148,416.454,-4.9187,-3.9972
USO,5/16/2007 12:00:00 AM,389.68,390.64,384.48,388.24,340012,390.1711,385.9329,397.4298,404.8079,368.1783,42.5942,376.9138,396.504,416.0942,-4.8645,-4.1706
USO,5/17/2007 12:00:00 AM,390.24,401.76,389.92,401.28,397312,392.3929,382.8685,394.7626,402.1466,365.4247,53.3638,377.2263,396.88,416.5337,-3.7263,-4.0818
USO,5/18/2007 12:00:00 AM,401.12,404.48,399.76,400.8,238012,394.0743,389.2395,387.4888,412.5022,370.8701,52.9699,377.2312,396.9,416.5688,-2.8304,-3.8315
USO,5/21/2007 12:00:00 AM,401.44,408.24,397.36,406.56,469100,396.5715,396.8381,394.429,417.5785,378.8132,57.0657,377.4437,396.74,416.0363,-1.6368,-3.3926
USO,5/22/2007 12:00:00 AM,403.44,405.28,398.32,399.36,313400,397.1292,396.5845,394.5292,419.3087,378.0573,51.0776,377.4356,396.552,415.6684,-1.2573,-2.9655
USO,5/23/2007 12:00:00 AM,398.48,402.72,396.08,401.36,287487,397.9753,395.7635,393.5348,418.3039,377.0608,52.5665,377.9269,396.092,414.2571,-0.7861,-2.5296
USO,5/24/2007 12:00:00 AM,399.92,400.64,388.72,391.44,313612,396.6683,393.9189,391.4303,415.3666,375.4022,45.2158,377.8068,395.288,412.7692,-1.1993,-2.2635
USO,5/25/2007 12:00:00 AM,395.68,397.28,391.2,396,164387,396.5346,401.5079,385.8611,412.1988,368.5403,48.7626,379.2965,394.352,409.4075,-1.1456,-2.04
USO,5/29/2007 12:00:00 AM,390,391.2,381.04,387.2,531137,394.6677,400.0391,385.9191,410.8657,369.3157,42.9796,379.6785,393.216,406.7535,-1.7925,-1.9905
USO,5/30/2007 12:00:00 AM,385.6,389.2,385.28,385.68,303337,392.8702,393.7883,376.592,404.9614,358.1256,42.0519,379.2036,392.356,405.5084,-2.4001,-2.0724
USO,5/31/2007 12:00:00 AM,385.2,391.68,380.664,391.68,480650,392.6321,392.9386,378.7316,404.2478,361.7432,46.9221,379.1035,392.104,405.1045,-2.3702,-2.132
USO,6/1/2007 12:00:00 AM,393.04,397.52,390.9,395.68,230062,393.2417,392.6756,377.2077,404.0172,359.5135,49.9425,379.1131,392.176,405.2389,-2.0007,-2.1057
USO,6/4/2007 12:00:00 AM,395.6,405.2,395.6,402.8,793100,395.1534,388.4542,385.6719,411.2877,368.5974,54.8659,379.4369,392.996,406.5551,-1.1204,-1.9086
USO,6/5/2007 12:00:00 AM,399.28,403.44,397.84,400.16,298362,396.1547,394.2585,391.6689,417.8314,374.297,52.7925,380.4702,393.78,407.0898,-0.6285,-1.6526
USO,6/6/2007 12:00:00 AM,399.92,404.16,397.6,402.4896,309212,397.4217,395.3871,392.4782,417.0328,375.9682,54.4291,380.8032,394.4485,408.0937,-0.0501,-1.3321
USO,6/7/2007 12:00:00 AM,402.08,409.92,402.08,405.2,388887,398.9773,395.8915,393.0094,416.7274,376.9762,56.3261,381.9638,395.5045,409.0452,0.6198,-0.9417
USO,6/8/2007 12:00:00 AM,399.04,401.92,392.32,392.48,433800,397.6779,400.8117,398.135,421.8195,382.1553,46.5355,383.0852,395.8685,408.6518,0.1229,-0.7288
USO,6/11/2007 12:00:00 AM,395.2,400.4,392.88,398.72,332700,397.8863,403.8394,405.8968,414.5962,370.9991,51.0322,383.9941,396.3765,408.7589,0.2299,-0.5371
USO,6/12/2007 12:00:00 AM,398,398.72,393.84,396.48,145025,397.605,402.8892,405.2611,413.8435,370.8823,49.4252,384.9352,396.7765,408.6177,0.1325,-0.4032
USO,6/13/2007 12:00:00 AM,396.08,403.28,394.08,400.72,388787,398.228,401.3959,404.2209,412.2429,372.2327,52.4758,385.4762,397.2165,408.9568,0.3929,-0.2439
USO,6/14/2007 12:00:00 AM,405.2,410.56,404.72,408.8,593012,400.3424,404.3256,406.8498,415.0491,374.0861,57.7109,386.2309,398.2445,410.2581,1.237,0.0523
USO,6/15/2007 12:00:00 AM,410.08,413.28,408.4,412.24,458025,402.7219,401.4975,399.1665,424.5609,382.2883,59.744,385.359,398.7925,412.2259,2.1586,0.4735
USO,6/18/2007 12:00:00 AM,411.36,418.48,409.52,417.12,276075,405.6016,405.7881,403.0199,426.5674,387.1362,62.4984,383.9826,399.6085,415.2344,3.2454,1.0279
USO,6/19/2007 12:00:00 AM,415.76,420.64,414.16,416.96,249425,407.8732,408.46,405.9726,430.0929,389.8076,62.3478,382.9926,400.1285,417.2643,4.0471,1.6318
USO,6/20/2007 12:00:00 AM,416.08,418.4,406.8,412.4,532500,408.7786,412.2616,409.654,432.9707,393.9387,58.0535,382.8379,400.7805,418.7231,4.2654,2.1585
USO,6/21/2007 12:00:00 AM,419.36,419.36,410.48,412.8,308187,409.5829,406.269,404.1533,429.4423,387.3943,58.3246,382.6588,401.3525,420.0462,4.4197,2.6107
USO,6/22/2007 12:00:00 AM,415.68,417.84,412.88,415.12,250787,410.6903,408.635,406.3945,431.9152,389.4936,59.9421,383.5074,402.5365,421.5655,4.6753,3.0236
USO,6/25/2007 12:00:00 AM,406.88,417.84,406.08,415.68,566737,411.6882,410.1778,407.4682,431.2027,391.5192,60.3422,383.9185,403.5205,423.1224,4.8669,3.3923
USO,6/26/2007 12:00:00 AM,412.96,413.04,406.96,408.96,502862,411.1426,405.5579,403.3649,429.0822,386.3593,53.4438,386.3836,404.6085,422.8334,4.4255,3.5989
USO,6/27/2007 12:00:00 AM,405.28,417.2,403.84,415.04,603375,411.9221,403.7171,401.3822,427.1752,384.3133,58.11,389.5346,406.0765,422.6184,4.5143,3.782
USO,6/28/2007 12:00:00 AM,421.2,423.92,418,419.76,482725,413.4897,403.0095,401.04,429.286,382.6189,61.3486,391.302,407.4805,423.659,4.9089,4.0074
USO,6/29/2007 12:00:00 AM,423.2,427.6,421.36,424,423887,415.5917,413.9673,411.5891,439.5583,393.253,64.0383,392.1497,408.8965,425.6432,5.5004,4.306
USO,7/2/2007 12:00:00 AM,421.6,428.64,418.88,428.24,191050,418.1214,418.0892,415.3874,442.5919,397.4171,66.5455,391.692,410.1685,428.645,6.2393,4.6926
USO,7/3/2007 12:00:00 AM,426.32,428.32,425.6,428.32,86125,420.1611,417.1927,414.5461,442.1066,396.356,66.5928,392.1005,411.5765,431.0525,6.7535,5.1048
USO,7/5/2007 12:00:00 AM,433.6,435.44,426.48,433.2,279075,422.7689,422.258,418.9268,443.1555,402.5166,69.4333,391.9724,413.112,434.2516,7.4688,5.5776
USO,7/6/2007 12:00:00 AM,437.28,439.2,434.816,437.44,167787,425.7031,425.63,422.7583,447.4429,406.1418,71.686,391.4358,414.724,438.0122,8.2822,6.1185
USO,7/9/2007 12:00:00 AM,438,440.08,433.76,434.8,288362,427.5225,432.13,429.2066,452.7438,413.2387,68.3104,394.3438,416.84,439.3362,8.6146,6.6177
USO,7/10/2007 12:00:00 AM,434.4,440,433.44,437.76,215437,429.57,432.2236,429.3879,452.1398,413.8906,70.0152,396.1491,418.792,441.4349,9.0129,7.0968
USO,7/11/2007 12:00:00 AM,436.4,440,434.9904,437.28,213212,431.112,432.0654,429.3647,451.5898,414.2059,69.3635,399.2716,420.832,442.3924,9.184,7.5142
USO,7/12/2007 12:00:00 AM,441.36,444.8,433.68,437.92,330600,432.4736,433.2997,430.5664,451.5566,416.1327,69.7676,401.9914,422.692,443.3926,9.2645,7.8643
USO,7/13/2007 12:00:00 AM,441.12,445.04,440.8,444.32,238137,434.8429,433.6091,431.5491,454.6645,416.0317,73.5275,402.7688,424.468,446.1672,9.7324,8.2379
USO,7/16/2007 12:00:00 AM,445.36,447.68,442.912,446.08,224950,437.0903,437.5479,435.3329,458.1471,419.9961,74.4679,403.2927,426.16,449.0273,10.1286,8.616
USO,7/17/2007 12:00:00 AM,449.2,452.48,442.24,445.12,299312,438.6962,440.7377,438.2215,459.5746,423.6982,72.9458,403.6722,427.56,451.4478,10.2469,8.9422
USO,7/18/2007 12:00:00 AM,447.2,453.2,445.36,452.64,306337,441.485,441.7578,439.7099,462.6721,424.3588,76.9247,403.6297,429.344,455.0583,10.8228,9.3183
USO,7/19/2007 12:00:00 AM,454.8,457.36,449.76,456.64,228862,444.516,443.6563,441.5518,464.7335,426.0882,78.7177,404.4775,431.556,458.6345,11.4697,9.7486
USO,7/20/2007 12:00:00 AM,457.04,458.32,453.064,456,140362,446.8128,448.0578,445.8551,468.9712,430.4285,77.6777,406.0804,433.716,461.3516,11.7948,10.1578
USO,7/23/2007 12:00:00 AM,449.6,451.12,447.12,451.04,290175,447.6582,450.919,448.4323,470.2867,433.6933,69.9631,408.278,435.512,462.746,11.5194,10.4301
USO,7/24/2007 12:00:00 AM,442.72,444.32,438.16,441.28,353987,446.3826,443.7698,441.5657,464.2422,426.4073,57.7987,411.0408,436.792,462.5432,10.3938,10.4229
USO,7/25/2007 12:00:00 AM,444.4,459.52,440.48,459.52,394175,449.0101,448.0565,449.7626,458.1352,416.0769,68.7381,415.1136,439.32,463.5264,10.8485,10.508
USO,7/26/2007 12:00:00 AM,463.44,463.52,448.3192,449.76,554325,449.1601,440.5789,439.5652,429.574,419.9205,59.8048,419.1975,441.056,462.9145,10.3025,10.4669
USO,7/27/2007 12:00:00 AM,452.8,463.52,449.56,461.92,402975,451.712,446.0107,444.6182,433.831,423.4519,65.7731,421.8011,443.164,464.5269,10.7274,10.519
USO,7/30/2007 12:00:00 AM,463.6,464.88,457.12,460,233537,453.3696,446.6859,444.7552,433.4795,422.6243,64.1533,424.3084,444.964,465.6196,10.7849,10.5722
USO,7/31/2007 12:00:00 AM,464,470.64,462.8,468.24,283850,456.3437,452.9147,449.947,439.1963,428.7206,67.8164,425.445,446.964,468.483,11.3643,10.7306
USO,8/1/2007 12:00:00 AM,468,473.6,457.52,462.08,572325,457.491,458.8896,455.7421,445.0035,434.4959,62.6613,427.9674,448.652,469.3366,11.1974,10.824
USO,8/2/2007 12:00:00 AM,460.56,465.68,458.72,461.6,390637,458.3128,456.3594,453.6544,442.103,430.8719,62.2642,429.9334,450.072,470.2106,10.9007,10.8393
USO,8/3/2007 12:00:00 AM,462.32,462.56,451.52,451.52,267687,456.9542,454.7308,451.1936,440.3325,429.6362,54.4578,431.4865,450.776,470.0655,9.7399,10.6194
USO,8/6/2007 12:00:00 AM,444,444.72,431.04,433.6,502675,452.2834,464.6127,446.0275,435.1371,424.3906,43.9164,431.2217,450.716,470.2103,7.29,9.9535
