Symbol,DateTime,Open,High,Low,Close,Volume,EMA,SuperTrend1,SuperTrend2,SuperTrend3,SuperTrend4,RSI,LowerBollingerBand,MiddleBollingerBand,UpperBollingerBand,macdValue,macdAvg
GLD,8/17/2010 12:00:00 AM,119.75,119.97,119.6,119.75,9145319,118.3522,118.8866,118.4574,122.0374,116.0137,61.8892,113.2142,116.6961,120.1779,0.4451,-0.0772
GLD,8/18/2010 12:00:00 AM,119.23,120.51,119,120.22,12105463,118.7258,119.2279,118.7481,121.9041,116.5437,63.7492,113.1366,116.9146,120.6925,0.5877,0.0557
GLD,8/19/2010 12:00:00 AM,120.65,120.99,120.11,120.39,10015407,119.0586,118.9979,118.6321,122.0243,116.3155,64.4255,113.0211,117.0909,121.1607,0.7063,0.1858
GLD,8/20/2010 12:00:00 AM,119.97,120.07,119.45,119.97,10682814,119.2409,119.8494,119.4713,122.7344,117.2335,61.3788,113.0575,117.2849,121.5123,0.7576,0.3002
GLD,8/23/2010 12:00:00 AM,119.91,120.07,119.42,119.78,4862695,119.3487,119.0764,118.7065,121.8937,116.5199,59.9965,113.2187,117.4979,121.7771,0.7741,0.395
GLD,8/24/2010 12:00:00 AM,118.77,120.8,118.71,120.36,14811385,119.551,119.1528,118.7648,121.7397,116.7033,62.754,113.8031,117.8404,121.8777,0.8244,0.4809
GLD,8/25/2010 12:00:00 AM,121.1199,121.38,120.67,121.36,13996642,119.9128,118.8145,118.5731,122.1139,116.2167,66.9802,114.3587,118.2194,122.0801,0.9342,0.5715
GLD,8/26/2010 12:00:00 AM,121.09,122.95,120.5,120.96,8895558,120.1222,120.1751,119.8725,123.3308,117.5603,63.8589,114.9654,118.553,122.1406,0.9777,0.6528
GLD,8/27/2010 12:00:00 AM,121.2,121.45,120.42,121.01,11157418,120.2998,120.5291,120.3366,124.4631,117.6625,64.0842,115.3798,118.829,122.2782,1.0046,0.7231
GLD,8/30/2010 12:00:00 AM,120.85,121.0598,120.58,120.91,4398739,120.4218,119.929,119.6118,123.5601,117.0221,63.2351,115.8863,119.0975,122.3087,1.0063,0.7798
GLD,8/31/2010 12:00:00 AM,121.77,122.19,121.46,122.08,12257100,120.7535,120.082,119.65,123.1674,117.2876,68.4946,116.2734,119.402,122.5306,1.0894,0.8417
GLD,9/1/2010 12:00:00 AM,122.15,122.21,121.43,121.69,11880081,120.9408,121.0238,120.6351,124.2079,118.2453,65.149,116.6256,119.6505,122.6754,1.1111,0.8956
GLD,9/2/2010 12:00:00 AM,122.38,122.48,121.89,122.29,7002013,121.2106,121.1209,120.7046,124.0658,118.4311,67.7582,116.9437,119.916,122.8883,1.1632,0.9491
GLD,9/3/2010 12:00:00 AM,121.39,122.385,121.15,121.86,9077507,121.3405,121.5443,121.1288,124.3198,118.9528,64.0568,117.19,120.117,123.044,1.1565,0.9906
GLD,9/7/2010 12:00:00 AM,122.91,123.06,122.63,122.7,8781190,121.6124,121.0373,120.6788,123.9582,118.4626,67.7617,117.5282,120.382,123.2358,1.2051,1.0335
GLD,9/8/2010 12:00:00 AM,122.82,123.42,122.6,122.71,9792741,121.8319,122.0709,121.736,125.0706,119.4947,67.8042,117.879,120.631,123.383,1.2302,1.0728
GLD,9/9/2010 12:00:00 AM,122.44,122.88,121.38,121.56,13749732,121.7775,122.3159,121.9536,125.138,119.7967,58.2789,118.5178,120.842,123.1662,1.1442,1.0871
GLD,9/10/2010 12:00:00 AM,121.4,122.3,121.39,121.73,12510394,121.768,122.9664,123.2671,124.4033,118.7187,59.1915,118.8421,120.99,123.1379,1.0772,1.0851
GLD,9/13/2010 12:00:00 AM,121.63,122.11,121.39,121.62,9693282,121.7384,122.6017,122.9408,124.0428,118.5385,58.3028,119.2374,121.134,123.0306,1.0038,1.0689
GLD,9/14/2010 12:00:00 AM,122.92,124.59,121.5489,124.024,26588844,122.1955,122.4056,122.7775,123.8215,118.6199,69.1903,119.1833,121.3487,123.5141,1.1265,1.0804
GLD,9/15/2010 12:00:00 AM,123.97,124.29,123.435,123.94,11689007,122.5444,121.8246,121.6759,120.3295,119.0173,68.5171,119.2462,121.5582,123.8702,1.2032,1.105
GLD,9/16/2010 12:00:00 AM,124.5,124.77,124.19,124.63,12672720,122.9615,122.8762,122.5668,121.2942,120.0392,71.0121,119.1942,121.7787,124.3632,1.3046,1.1449
GLD,9/17/2010 12:00:00 AM,125.03,125.03,124.27,124.5425,13820956,123.2777,123.6558,123.269,122.0631,120.8618,70.2517,119.2206,121.9863,124.7521,1.3621,1.1883
GLD,9/20/2010 12:00:00 AM,125.09,125.45,124.778,124.87,8479130,123.5962,123.9427,123.521,122.3826,121.2377,71.4825,119.3574,122.2313,125.1052,1.4179,1.2342
GLD,9/21/2010 12:00:00 AM,124.77,126.17,124.16,126.01,20408305,124.0789,124.4355,124.0253,122.922,121.8078,75.3114,119.4566,122.5428,125.6291,1.5363,1.2947
GLD,9/22/2010 12:00:00 AM,126.58,126.63,125.7,126.2,11055851,124.5032,124.1951,123.9088,122.6683,121.4397,75.8924,119.5324,122.8348,126.1373,1.6267,1.3611
GLD,9/23/2010 12:00:00 AM,126.2,126.66,125.81,126.3,9328863,124.8625,125.3227,124.9681,123.7744,122.5836,76.2097,119.5282,123.0818,126.6355,1.687,1.4263
GLD,9/24/2010 12:00:00 AM,126.91,127.0001,126.3,126.69,14948535,125.228,125.4916,125.1012,123.9595,122.8123,77.456,119.6262,123.3683,127.1105,1.7462,1.4902
GLD,9/27/2010 12:00:00 AM,126.9,126.91,126.48,126.72,6686128,125.5264,126.008,125.5951,124.5205,123.4308,77.5534,119.8052,123.6538,127.5024,1.775,1.5472
GLD,9/28/2010 12:00:00 AM,126.42,128.03,126.11,127.85,19857146,125.9911,126.1894,125.7537,124.777,123.7726,80.901,119.9578,124.0008,128.0439,1.8675,1.6112
GLD,9/29/2010 12:00:00 AM,127.93,128.2399,127.52,127.95,12336702,126.3829,126.229,125.9507,124.8317,123.711,81.1686,120.0068,124.2943,128.5818,1.9266,1.6743
GLD,9/30/2010 12:00:00 AM,128.15,128.28,126.61,127.91,19213387,126.6883,127.1738,126.8333,125.7747,124.7055,80.6816,120.2174,124.6053,128.9933,1.9478,1.729
GLD,10/1/2010 12:00:00 AM,128.72,129.07,127.91,128.91,17213503,127.1327,126.5537,126.285,125.134,123.9881,83.3685,120.3049,124.9363,129.5677,2.022,1.7876
GLD,10/4/2010 12:00:00 AM,128.52,128.62,128.22,128.46,8367916,127.3981,127.6304,127.33,126.1775,125.0296,78.1041,120.6182,125.2663,129.9144,2.0212,1.8343
GLD,10/5/2010 12:00:00 AM,130.11,131.12,129.87,130.99,17489513,128.1165,127.7111,127.3455,126.2629,125.1735,84.1601,120.5669,125.6808,130.7948,2.1994,1.9073
GLD,10/6/2010 12:00:00 AM,131.45,131.86,131.34,131.81,16142182,128.8552,129.3248,129.1322,127.8107,126.5203,85.5547,120.5616,126.1358,131.7101,2.3793,2.0017
GLD,10/7/2010 12:00:00 AM,132.6,132.67,129.51,130.37,38676787,129.1582,130.6543,130.3268,129.0731,127.8352,73.3431,121.1271,126.5763,132.0256,2.3783,2.077
GLD,10/8/2010 12:00:00 AM,130.78,131.88,130.47,131.66,18695298,129.6585,132.5422,129.4737,127.9309,126.446,76.5695,121.671,127.0728,132.4746,2.4533,2.1523
GLD,10/11/2010 12:00:00 AM,131.28,132.33,130.98,132.292,10629816,130.1852,132.4691,129.5781,128.0391,126.5485,77.976,122.3584,127.6064,132.8545,2.5345,2.2287
GLD,10/12/2010 12:00:00 AM,132.06,132.21,131.36,131.96,13295787,130.5402,132.8095,130.103,128.5918,127.1172,75.415,122.6989,128.0032,133.3076,2.5428,2.2915
GLD,10/13/2010 12:00:00 AM,132.73,134.31,132.63,134.07,18398457,131.2461,132.7386,130.3457,128.9216,127.5152,79.9271,122.9268,128.5097,134.0927,2.6886,2.3709
GLD,10/14/2010 12:00:00 AM,134.06,134.85,133.9,134.75,26890455,131.9469,132.2398,131.8651,130.3005,128.7724,81.1291,123.1062,129.0157,134.9253,2.8264,2.462
GLD,10/15/2010 12:00:00 AM,134.24,134.46,133.07,133.68,26171172,132.2935,133.3709,132.8892,131.4171,129.9617,73.6549,123.6043,129.4726,135.3409,2.8169,2.533
GLD,10/18/2010 12:00:00 AM,133.46,134.34,133.16,134.28,12301736,132.6908,132.6921,132.2439,130.7401,129.2553,75.0434,124.1176,129.9431,135.7686,2.8251,2.5914
GLD,10/19/2010 12:00:00 AM,130.46,131.59,129.75,130.12,25327162,132.1767,132.7759,132.2909,130.8359,129.3895,53.8521,124.6096,130.1486,135.6876,2.4676,2.5667
GLD,10/20/2010 12:00:00 AM,130.36,131.65,130.32,131.32,12556590,132.0053,132.5229,132.6874,134.6084,124.8895,57.5739,125.1535,130.4046,135.6557,2.255,2.5043
GLD,10/21/2010 12:00:00 AM,131.08,131.59,128.72,129.47,21810811,131.4983,132.5251,132.9138,134.777,125.3877,50.7752,125.6357,130.5631,135.4905,1.9152,2.3865
GLD,10/22/2010 12:00:00 AM,129.47,129.75,128.97,129.73,11889375,131.1446,131.8827,132.2549,134.2717,124.0942,51.6395,126.0972,130.7151,135.333,1.6479,2.2388
GLD,10/25/2010 12:00:00 AM,131.16,131.38,130.21,130.85,12158348,131.0857,130.615,131.22,133.0506,123.8716,55.2821,126.683,130.9216,135.1602,1.5091,2.0929
GLD,10/26/2010 12:00:00 AM,129.99,131.14,129.73,130.88,10710900,131.0446,129.58,132.6168,134.4205,125.3895,55.379,127.0746,131.0731,135.0716,1.3855,1.9514
GLD,10/27/2010 12:00:00 AM,129.93,130,128.79,129.52,16132025,130.7396,129.3112,132.1819,133.9262,125.2103,50.0786,127.3444,131.1516,134.9588,1.1644,1.794
GLD,10/28/2010 12:00:00 AM,130.36,131.5,129.84,131.24,15895902,130.8397,128.1355,131.2043,133.001,124.0095,55.8358,127.8133,131.3181,134.8229,1.1151,1.6582
GLD,10/29/2010 12:00:00 AM,131.48,132.82,131.06,132.62,14340787,131.1958,129.3599,128.8297,134.335,125.1992,59.8378,128.1383,131.5036,134.8689,1.1738,1.5613
GLD,11/1/2010 12:00:00 AM,132.85,133.07,131.76,131.92,12403504,131.3406,130.6611,130.1143,135.5808,126.4985,57.0155,128.6127,131.6766,134.7405,1.1506,1.4792
GLD,11/2/2010 12:00:00 AM,132.44,132.59,131.88,132.49,9405214,131.5705,131.2809,130.683,135.8857,127.2061,58.7227,128.6851,131.7516,134.8181,1.1648,1.4163
GLD,11/3/2010 12:00:00 AM,132.28,132.52,129.48,131.57,31705840,131.5704,131.3557,130.6889,135.3639,127.4998,54.9305,128.6723,131.7396,134.8069,1.0893,1.3509
GLD,11/4/2010 12:00:00 AM,134.64,136.13,134.24,136.03,23474598,132.4623,129.6212,129.1822,134.6208,125.5902,66.2944,128.502,132.0226,135.5432,1.3734,1.3554
GLD,11/5/2010 12:00:00 AM,135.14,136.61,134.95,136.38,20343593,133.2459,133.0809,132.8687,130.6477,128.5028,66.9976,128.2658,132.2586,136.2514,1.6084,1.406
GLD,11/8/2010 12:00:00 AM,135.92,137.79,135.53,137.78,17367381,134.1527,134.0528,133.583,131.4456,129.3597,69.7192,127.8705,132.533,137.1955,1.8858,1.5019
GLD,11/9/2010 12:00:00 AM,138.7,139.15,135.05,135.59,39445122,134.4401,134.9909,134.4515,132.2946,130.1844,61.215,127.8761,132.7145,137.5529,1.9069,1.5829
GLD,11/10/2010 12:00:00 AM,137.03,137.28,135.15,137.24,28484613,135.0001,134.9505,134.5476,132.0955,129.7283,64.7079,127.6732,132.873,138.0728,2.0334,1.673
GLD,11/11/2010 12:00:00 AM,137.62,137.75,136.45,137.66,15447417,135.5321,134.3289,133.7394,131.3346,128.9943,65.5581,127.4658,133.0185,138.5712,2.1428,1.767
GLD,11/12/2010 12:00:00 AM,135.89,136.3062,132.821,133.69,35891104,135.1637,135.6043,134.8382,132.5997,130.3902,52.6467,127.4661,133.019,138.5719,1.8874,1.7911
GLD,11/15/2010 12:00:00 AM,133.86,134.49,132.39,132.42,15096718,134.6149,136.8159,137.294,129.2003,126.6527,49.3017,127.3984,132.926,138.4536,1.5645,1.7457
GLD,11/16/2010 12:00:00 AM,132.24,132.38,129.83,130.968,32489668,133.8856,135.3794,136.0558,128.2706,125.7769,45.7246,127.5151,132.9684,138.4217,1.1778,1.6322
GLD,11/17/2010 12:00:00 AM,130.77,131.37,130.13,130.38,16432080,133.1844,132.9938,133.7161,125.9338,123.4255,44.3221,127.3963,132.9214,138.4465,0.8146,1.4686
GLD,11/18/2010 12:00:00 AM,131.82,132.78,131.55,132.088,16009336,132.9652,132.2305,133.1118,126.0274,123.6796,49.1966,127.7406,133.0523,138.364,0.6569,1.3063
GLD,11/19/2010 12:00:00 AM,131.48,132.35,131.01,132.2,14148338,132.8121,133.7253,134.5338,127.4295,125.0747,49.5087,128.0679,133.1758,138.2837,0.5349,1.152
GLD,11/22/2010 12:00:00 AM,132.13,133.6,131.69,133.48,13093374,132.9457,132.9914,133.8617,127.2871,125.062,53.0586,128.3114,133.3073,138.3032,0.5353,1.0287
GLD,11/23/2010 12:00:00 AM,133.6,135.07,133.46,134.41,18215163,133.2386,131.3234,134.7773,128.3476,126.1637,55.5063,128.5952,133.4838,138.3724,0.6036,0.9437
GLD,11/24/2010 12:00:00 AM,134.36,134.7,133.74,134.18,8861056,133.4268,133.0212,136.3023,130.1471,128.0377,54.746,129.1741,133.7168,138.2595,0.632,0.8813
GLD,11/26/2010 12:00:00 AM,132.38,133.16,131.93,133.11,7823118,133.3635,133.2049,136.0615,130.4684,128.5077,51.2303,129.4003,133.8103,138.2203,0.5617,0.8174
GLD,11/29/2010 12:00:00 AM,133.19,133.75,132.33,133.508,13983795,133.3924,133.784,134.4607,128.6687,126.673,52.4534,129.4758,133.8547,138.2336,0.5319,0.7603
GLD,11/30/2010 12:00:00 AM,135.21,135.75,134.78,135.42,17473063,133.7979,134.181,134.8656,129.3364,127.416,57.9139,129.6945,134.0297,138.3649,0.655,0.7392
GLD,12/1/2010 12:00:00 AM,135.71,136.14,134.96,135.38,16831063,134.1143,133.9526,133.3637,131.4313,129.4715,57.7645,129.8613,134.1742,138.4871,0.7409,0.7396
GLD,12/2/2010 12:00:00 AM,135.62,136.59,135.15,135.2,17583716,134.3315,134.4322,133.7798,131.962,130.1032,57.0509,130.1936,134.3557,138.5178,0.7853,0.7487
GLD,12/3/2010 12:00:00 AM,136.62,138.11,136.48,138.07,16520222,135.0792,134.7961,134.1599,132.4,130.5965,64.5664,130.0441,134.4577,138.8713,1.0401,0.807
GLD,12/6/2010 12:00:00 AM,138.14,139.46,137.73,139.11,15640795,135.8853,135.8359,135.3667,133.4333,131.4898,66.8314,129.7989,134.5942,139.3895,1.3109,0.9078
GLD,12/7/2010 12:00:00 AM,139.455,139.54,136.46,136.5,26499129,136.0083,137.2351,136.7028,134.8003,132.8844,56.9864,129.8745,134.5302,139.1859,1.2998,0.9862
GLD,12/8/2010 12:00:00 AM,135.91,136.29,133.88,134.79,23483256,135.7646,139.6783,140.1082,133.811,131.7464,51.621,129.8579,134.4902,139.1225,1.14,1.0169
GLD,12/9/2010 12:00:00 AM,135.69,136.16,134.88,135.37,14157550,135.6857,136.8256,137.2863,130.7209,128.5843,53.2295,129.9172,134.3967,138.8762,1.048,1.0232
GLD,12/10/2010 12:00:00 AM,134.94,135.48,133.95,135.408,11938169,135.6302,136.948,137.5701,131.4266,129.3871,53.339,130.0309,134.2841,138.5373,0.9671,1.0119
GLD,12/13/2010 12:00:00 AM,136.26,136.64,135.86,136.05,13352306,135.7141,136.0002,136.6705,130.7938,128.8195,55.2447,130.0908,134.4021,138.7134,0.9438,0.9983
GLD,12/14/2010 12:00:00 AM,136.27,137.21,135.86,136.18,17433259,135.8073,135.1339,138.074,132.5717,130.6928,55.6398,130.3132,134.5901,138.867,0.9252,0.9837
GLD,12/15/2010 12:00:00 AM,135.34,135.93,134.68,134.7,15089497,135.5858,135.4874,138.2728,133.0197,131.2097,50.2059,130.8357,134.7767,138.7177,0.782,0.9434
GLD,12/16/2010 12:00:00 AM,134.21,134.23,132.86,133.81,23469056,135.2307,136.3536,136.9996,131.8756,130.1067,47.2195,131.5227,134.9482,138.3737,0.59,0.8727
GLD,12/17/2010 12:00:00 AM,133.97,134.63,133.22,134.2,17214696,135.0245,134.6894,135.266,130.0738,128.2972,48.6606,131.8655,135.0538,138.2421,0.4639,0.7909
GLD,12/20/2010 12:00:00 AM,135.13,135.44,134.33,135.11,13142257,135.0416,135.0064,135.5895,130.5624,128.8338,51.957,132.292,135.1993,138.1066,0.4324,0.7192
GLD,12/21/2010 12:00:00 AM,135.17,135.7775,134.79,135.32,10242705,135.0973,133.889,136.4723,131.6695,130.0047,52.7115,132.493,135.2913,138.0896,0.4195,0.6593
GLD,12/22/2010 12:00:00 AM,135.6,135.7,134.97,135.05,7303863,135.0878,134.4096,136.762,132.275,130.6985,51.5896,132.5515,135.3233,138.0951,0.3831,0.604
GLD,12/23/2010 12:00:00 AM,134.26,134.9,133.93,134.66,8702056,135.0023,134.6061,136.6772,132.5844,131.1183,49.9363,132.6074,135.3473,138.0872,0.3191,0.5471
GLD,12/27/2010 12:00:00 AM,134.96,135.06,134.49,135.02,3438495,135.0058,133.6641,135.7168,131.7495,130.3301,51.482,132.8951,135.4428,137.9905,0.2941,0.4965
GLD,12/28/2010 12:00:00 AM,136.85,137.34,136.62,137.22,10119296,135.4487,134.1648,135.9437,132.3637,131.0555,59.6755,133.1312,135.6284,138.1256,0.4466,0.4865
GLD,12/29/2010 12:00:00 AM,137.38,138.05,137.19,137.71,8444182,135.9009,135.9643,135.6019,134.1973,132.7619,61.2453,133.0893,135.7429,138.3965,0.6001,0.5092
GLD,12/30/2010 12:00:00 AM,137.58,137.71,136.94,137.03,5752073,136.1267,136.7698,136.3361,135.0144,133.6539,57.878,133.12,135.8254,138.5308,0.6593,0.5392
GLD,12/31/2010 12:00:00 AM,137.78,138.77,137.72,138.72,9222315,136.6454,136.5993,136.1346,134.897,133.6137,63.2814,133.0361,136.0014,138.9667,0.833,0.598
GLD,1/3/2011 12:00:00 AM,138.67,139,137.88,138,11510130,136.9163,137.3224,136.9546,135.6417,134.3016,59.7639,133.0423,135.9979,138.9535,0.9021,0.6588
GLD,1/4/2011 12:00:00 AM,136.24,136.28,134.16,134.75,26154219,136.4831,137.5728,137.1806,135.8972,134.5864,47.0507,133.1493,135.7799,138.4105,0.6867,0.6644
GLD,1/5/2011 12:00:00 AM,133.5,134.68,133.1,134.37,16700803,136.0604,136.8155,136.9486,138.619,130.1869,45.8233,132.996,135.6734,138.3508,0.4798,0.6275
GLD,1/6/2011 12:00:00 AM,134.05,134.38,133.14,133.83,15969284,135.6144,135.3093,135.6043,137.2725,128.8697,44.0642,132.8536,135.6254,138.3972,0.2692,0.5558
GLD,1/7/2011 12:00:00 AM,133.38,134.61,133.18,133.58,16761763,135.2075,134.9588,135.3881,136.9921,128.9397,43.2366,132.6248,135.5359,138.447,0.0812,0.4609
GLD,1/10/2011 12:00:00 AM,133.85,134.2,133.24,134.12,8429805,134.99,135.0147,135.4871,137.0651,129.1563,45.6126,132.4956,135.4715,138.4474,-0.024,0.3639
GLD,1/11/2011 12:00:00 AM,134.79,135.16,133.96,134.91,10271745,134.974,134.6606,135.1971,136.6817,129.2673,48.9774,132.4415,135.4145,138.3875,-0.0431,0.2825
GLD,1/12/2011 12:00:00 AM,134.79,135.58,134.35,135.46,10789629,135.0712,133.6596,135.9867,137.4281,130.2385,51.2392,132.4261,135.3785,138.3309,-0.0137,0.2233
GLD,1/13/2011 12:00:00 AM,135.66,135.68,133.63,134.05,14302771,134.867,134.0804,136.356,137.7651,130.7406,45.6521,132.3504,135.346,138.3416,-0.103,0.158
GLD,1/14/2011 12:00:00 AM,133.17,133.6,132.22,132.69,21226577,134.4316,135.7598,136.1658,137.6717,130.1344,41.0074,132.1436,135.29,138.4364,-0.2803,0.0704
GLD,1/18/2011 12:00:00 AM,133.625,134,133.17,133.43,11599761,134.2312,134.0853,134.4788,136.0339,128.2402,44.3265,132.0346,135.2515,138.4684,-0.3569,-0.0151
GLD,1/19/2011 12:00:00 AM,134.34,134.4,133.4,133.72,11795120,134.129,134.657,135.1068,136.625,129.029,45.6178,131.8965,135.182,138.4675,-0.3898,-0.09
GLD,1/20/2011 12:00:00 AM,131.76,132.1,131.04,131.2,24362816,133.5432,134.8232,135.3269,136.7666,129.5834,37.4821,131.2623,134.976,138.6897,-0.6121,-0.1945
GLD,1/21/2011 12:00:00 AM,130.76,131.43,130.53,131.03,19490781,133.0406,132.8743,133.2247,134.8522,126.6806,37.0027,130.6831,134.775,138.8669,-0.7929,-0.3141
GLD,1/24/2011 12:00:00 AM,131.01,131.63,130.14,130.36,15127193,132.5044,132.0146,132.4975,134.0152,126.4274,35.0973,130.0374,134.56,139.0826,-0.9789,-0.4471
GLD,1/25/2011 12:00:00 AM,129.65,130.27,129.07,130.1,22224453,132.0236,131.9229,132.3975,133.911,126.3451,34.3579,129.3999,134.314,139.2281,-1.1343,-0.5845
GLD,1/26/2011 12:00:00 AM,129.83,131.17,129.28,131.16,20548378,131.8508,130.654,131.1421,132.6216,125.2332,39.9153,129.1037,134.011,138.9183,-1.1585,-0.6993
GLD,1/27/2011 12:00:00 AM,130.29,130.49,127.8,127.925,33046905,131.0657,129.1054,128.677,133.3147,125.5985,31.2264,128.2496,133.5218,138.7939,-1.4224,-0.8439
GLD,1/28/2011 12:00:00 AM,127.97,131.4762,127.95,130.28,28096040,130.9085,130.7575,131.0225,132.8397,123.6795,41.2522,127.99,133.1843,138.3785,-1.425,-0.9602
GLD,1/31/2011 12:00:00 AM,129.27,130.51,129.25,129.87,14670003,130.7008,131.675,131.8949,133.9758,123.4494,40.1547,128.0232,132.7418,137.4603,-1.4435,-1.0568
GLD,2/1/2011 12:00:00 AM,130.52,131.08,129.33,130.8,15365935,130.7207,131.4099,131.8942,133.8522,123.9984,43.8067,128.2622,132.3818,136.5013,-1.3674,-1.1189
GLD,2/2/2011 12:00:00 AM,130.37,130.6,129.4536,130.45,10085188,130.6665,131.613,132.1712,134.0985,124.4206,42.7494,128.1158,132.1668,136.2177,-1.3201,-1.1592
GLD,2/3/2011 12:00:00 AM,130.07,132.32,129.28,132.2,17414644,130.9732,131.2486,131.8803,133.7202,124.5109,49.334,128.1349,132.0583,135.9816,-1.1284,-1.153
GLD,2/4/2011 12:00:00 AM,131.84,132.7,131.23,131.66,15216143,131.1106,129.2157,128.7308,134.8912,124.7296,47.5179,128.1093,131.9498,135.7902,-1.0084,-1.1241
GLD,2/7/2011 12:00:00 AM,131.67,131.95,131.23,131.68,7179160,131.2245,130.6028,130.0047,135.8643,126.15,47.5948,128.087,131.8548,135.6225,-0.9014,-1.0796
GLD,2/8/2011 12:00:00 AM,132.96,133.5,132.8,133.14,16227189,131.6076,130.5711,129.8552,135.0794,126.3373,53.0109,128.1328,131.8058,135.4787,-0.6907,-1.0018
GLD,2/9/2011 12:00:00 AM,133.19,133.39,132.489,133.07,10181224,131.9001,132.0291,131.3997,136.6645,127.8654,52.7296,128.2715,131.7138,135.156,-0.5234,-0.9061
GLD,2/10/2011 12:00:00 AM,132.11,133.31,132,132.85,8105118,132.09,132.0147,131.3437,136.1686,128.0521,51.799,128.5447,131.5833,134.6218,-0.4039,-0.8057
GLD,2/11/2011 12:00:00 AM,133.01,133.44,132.09,132.3225,9889307,132.1365,131.7333,131.1111,135.7826,127.9149,49.5413,128.6517,131.4969,134.3421,-0.3477,-0.7141
GLD,2/14/2011 12:00:00 AM,132.95,133.38,132.7,132.95,8702449,132.2992,131.834,131.2564,135.8213,128.1311,52.2097,128.6407,131.5099,134.379,-0.2497,-0.6212
GLD,2/15/2011 12:00:00 AM,133.8599,134.17,133.63,133.97,10112863,132.6334,132.1853,131.6134,135.9394,128.6309,56.259,128.5869,131.5369,134.4868,-0.0887,-0.5147
GLD,2/16/2011 12:00:00 AM,134.23,134.86,133.45,134.1,12824186,132.9267,133.0456,132.511,136.7229,129.6062,56.7619,128.5457,131.5559,134.5661,0.0488,-0.402
GLD,2/17/2011 12:00:00 AM,134.74,135.16,134.47,135.04,11332106,133.3494,133.2475,132.7622,136.9774,129.871,60.3145,128.3839,131.7479,135.1119,0.231,-0.2754
GLD,2/18/2011 12:00:00 AM,135.17,135.8,134.882,135.41,15890885,133.7615,133.9737,133.4827,137.5203,130.7008,61.6502,128.265,131.9669,135.6687,0.4006,-0.1402
GLD,2/22/2011 12:00:00 AM,136.92,137.22,136.19,136.29,16678988,134.2672,134.5792,134.084,137.9014,131.4361,64.6938,128.1923,132.2634,136.3344,0.5991,0.0077
GLD,2/23/2011 12:00:00 AM,136.97,138.2,136.92,137.51,15692882,134.9158,135.7411,135.3475,139.442,132.5655,68.434,128.0958,132.6339,137.1719,0.8451,0.1752
GLD,2/24/2011 12:00:00 AM,138.04,138.14,135.73,136.48,18791224,135.2286,136.4469,136.102,140.4775,133.1758,62.4216,128.1213,132.8999,137.6785,0.9461,0.3293
GLD,2/25/2011 12:00:00 AM,137.22,137.74,136.77,137.384,10352844,135.6597,135.5923,135.3039,140.1696,132.113,65.3029,128.789,133.3728,137.9567,1.0865,0.4808
GLD,2/28/2011 12:00:00 AM,137.65,138.14,137.03,137.68,8851010,136.0637,136.0966,135.6914,140.3705,132.5933,66.2163,129.0246,133.7428,138.461,1.2078,0.6262
GLD,3/1/2011 12:00:00 AM,138.57,140.03,138.49,140.03,17438079,136.857,136.5792,136.1039,140.5513,133.1282,72.4232,129.1386,134.2508,139.3631,1.4765,0.7963
GLD,3/2/2011 12:00:00 AM,140.24,140.55,139.48,139.917,15726535,137.469,137.9985,137.6209,142.5152,134.4042,71.7407,129.2897,134.7067,140.1236,1.6612,0.9692
GLD,3/3/2011 12:00:00 AM,138.81,139.13,137.57,138.09,16490282,137.5932,138.9585,138.4794,143.0843,135.4124,61.6278,129.8518,135.0887,140.3256,1.6412,1.1036
GLD,3/4/2011 12:00:00 AM,138.63,139.75,138.61,139.35,17457270,137.9446,139.6411,140.0332,141.6901,133.3723,65.2645,130.0725,135.4462,140.8199,1.7074,1.2244
GLD,3/7/2011 12:00:00 AM,140.29,140.61,139.28,139.721,14070014,138.2998,140.4194,140.8589,142.5168,134.2019,66.2779,130.4627,135.8492,141.2358,1.7693,1.3334
GLD,3/8/2011 12:00:00 AM,139.65,139.66,138.83,139.36,10730492,138.5119,141.0611,141.5605,143.169,135.1189,64.3117,130.9974,136.2332,141.469,1.7689,1.4205
GLD,3/9/2011 12:00:00 AM,139.92,139.95,138.94,139.41,8736435,138.6915,140.1641,140.7288,142.2286,134.7502,64.4689,131.3385,136.5467,141.7549,1.7524,1.4869
GLD,3/10/2011 12:00:00 AM,138.5,138.5,136.845,137.77,15565465,138.5072,140.2793,140.8426,142.268,135.1755,55.7878,131.8032,136.7817,141.7603,1.5887,1.5072
GLD,3/11/2011 12:00:00 AM,137.285,138.93,137.18,138.22,10417498,138.4498,138.8913,139.2824,140.88,132.876,57.4797,132.3791,137.0502,141.7214,1.4782,1.5014
GLD,3/14/2011 12:00:00 AM,139.33,139.55,138.61,138.86,10243570,138.5318,139.2763,139.6904,141.3113,133.1888,59.8339,133.1846,137.3771,141.5696,1.4259,1.4863
GLD,3/15/2011 12:00:00 AM,135.35,136.94,135.23,136.27,23465119,138.0794,140.1852,140.6598,142.2369,134.3486,48.2027,133.8293,137.5431,141.2569,1.162,1.4215
GLD,3/16/2011 12:00:00 AM,136.52,137.2,135.8,136.24,13394013,137.7116,137.7645,138.0376,139.9257,130.4061,48.0861,134.2615,137.6566,141.0517,0.9396,1.3251
