Symbol,DateTime,Open,High,Low,Close,Volume,EMA,SuperTrend1,SuperTrend2,SuperTrend3,SuperTrend4,RSI,LowerBollingerBand,MiddleBollingerBand,UpperBollingerBand,macdValue,macdAvg
SPX,6/17/1963 12:00:00 AM,73.19,74.01,73.19,73.43,0,70.905,70.8086,71.0837,71.935,72.7878,79.5459,68.9326,70.4085,71.8844,0.4281,0.3026
SPX,6/18/1963 12:00:00 AM,70.43,70.43,69.63,70.02,0,70.728,72.2031,72.2219,70.93,69.7046,48.4039,68.9101,70.395,71.8799,0.3377,0.3096
SPX,6/19/1963 12:00:00 AM,70.02,70.47,69.75,70.09,0,70.6004,71.9322,71.8484,73.5217,64.98,48.8466,68.9231,70.4015,71.8799,0.2686,0.3014
SPX,6/20/1963 12:00:00 AM,70.09,70.36,69.31,70.01,0,70.4823,71.4529,71.7287,73.2597,65.5046,48.3362,68.9109,70.395,71.8791,0.205,0.2821
SPX,6/21/1963 12:00:00 AM,70.01,70.57,69.79,70.25,0,70.4358,70.9347,71.3503,72.8098,65.4535,50.0235,68.9194,70.4005,71.8816,0.1719,0.2601
SPX,6/24/1963 12:00:00 AM,70.25,70.67,69.84,70.2,0,70.3887,71.0582,71.5616,72.919,66.1126,49.6596,68.9279,70.4055,71.8831,0.1401,0.2361
SPX,6/25/1963 12:00:00 AM,70.2,70.51,69.75,70.04,0,70.3189,71.0143,71.5363,72.8141,66.4303,48.4452,68.9299,70.4065,71.8831,0.1008,0.209
SPX,6/26/1963 12:00:00 AM,70.04,70.1,69.17,69.41,0,70.1372,70.7984,71.3165,72.516,66.5429,43.8935,68.8606,70.3835,71.9064,0.0187,0.171
SPX,6/27/1963 12:00:00 AM,69.41,69.81,68.78,69.07,0,69.9237,70.2964,70.7749,71.9333,66.1706,41.6207,68.7155,70.3365,71.9575,-0.0731,0.1222
SPX,6/28/1963 12:00:00 AM,69.07,69.68,68.93,69.37,0,69.813,69.9803,70.4149,71.5536,65.8882,44.3584,68.6136,70.2885,71.9634,-0.1202,0.0737
SPX,7/2/1963 12:00:00 AM,68.86,69.72,68.74,69.46,0,69.7424,69.9262,70.3577,71.4371,66.0761,45.1888,68.5267,70.2215,71.9163,-0.1485,0.0293
SPX,7/3/1963 12:00:00 AM,69.46,70.28,69.42,69.94,0,69.7819,69.8771,70.2694,71.3335,66.0456,49.5163,68.4993,70.1835,71.8677,-0.1307,-0.0027
SPX,7/5/1963 12:00:00 AM,69.94,70.48,69.78,70.22,0,69.8695,69.2209,70.8568,71.8895,66.7586,51.9019,68.4912,70.168,71.8448,-0.093,-0.0208
SPX,7/8/1963 12:00:00 AM,70.22,70.35,69.47,69.74,0,69.8436,69.5566,71.081,72.063,67.1911,47.7373,68.4505,70.126,71.8015,-0.1007,-0.0368
SPX,7/9/1963 12:00:00 AM,69.74,70.39,69.55,70.04,0,69.8829,69.3195,70.8481,71.8141,67.0171,50.4152,68.4367,70.1075,71.7783,-0.0816,-0.0457
SPX,7/10/1963 12:00:00 AM,70.04,70.31,69.56,69.89,0,69.8843,69.3805,70.8903,71.8368,67.1345,49.0616,68.4331,70.105,71.7769,-0.0777,-0.0521
SPX,7/11/1963 12:00:00 AM,69.89,70.3,69.52,69.76,0,69.8595,69.3713,70.8243,71.7406,67.1895,47.8622,68.413,70.0915,71.77,-0.0841,-0.0585
SPX,7/12/1963 12:00:00 AM,69.76,70.13,69.36,69.64,0,69.8156,69.3534,70.7794,71.6747,67.2269,46.7266,68.3702,70.053,71.7358,-0.0977,-0.0664
SPX,7/15/1963 12:00:00 AM,69.64,69.73,68.97,69.2,0,69.6925,69.1954,70.5964,71.4723,67.1193,42.7239,68.2809,70.0015,71.7221,-0.1424,-0.0816
SPX,7/16/1963 12:00:00 AM,69.2,69.51,68.85,69.14,0,69.582,68.8075,70.1848,71.0427,66.7775,42.1931,68.1898,69.946,71.7022,-0.1806,-0.1014
SPX,7/17/1963 12:00:00 AM,69.14,69.53,68.68,68.93,0,69.4516,68.6697,69.983,70.8106,66.6987,40.3058,68.9083,69.721,70.5337,-0.2252,-0.1261
SPX,7/18/1963 12:00:00 AM,68.93,69.27,68.34,68.49,0,69.2593,68.5608,69.9165,70.7472,66.6131,36.6105,68.6842,69.6445,70.6048,-0.2926,-0.1594
SPX,7/19/1963 12:00:00 AM,68.49,68.7,67.9,68.35,0,69.0774,69.3919,69.6381,70.4835,66.2672,35.4954,68.4678,69.5575,70.6472,-0.3533,-0.1982
SPX,7/22/1963 12:00:00 AM,68.35,68.6,67.54,67.9,0,68.8419,68.8762,69.1271,69.9654,65.7834,32.11,68.1669,69.452,70.7371,-0.4328,-0.2451
SPX,7/23/1963 12:00:00 AM,67.9,68.57,67.65,67.91,0,68.6555,68.7125,68.9394,69.8112,65.4514,32.2646,67.9404,69.335,70.7296,-0.4893,-0.2939
SPX,7/24/1963 12:00:00 AM,67.91,68.54,67.76,68.28,0,68.5804,68.7531,68.9886,69.8676,65.4696,37.8997,67.8315,69.239,70.6465,-0.4984,-0.3348
SPX,7/25/1963 12:00:00 AM,68.28,68.92,68.02,68.26,0,68.5163,68.7543,69.0107,69.8747,65.5558,37.7171,67.7313,69.15,70.5687,-0.5015,-0.3682
SPX,7/26/1963 12:00:00 AM,68.26,68.76,68.03,68.54,0,68.5211,69.0846,69.3378,70.2072,65.8595,41.9362,67.6692,69.1065,70.5438,-0.4759,-0.3897
SPX,7/29/1963 12:00:00 AM,68.54,68.96,68.32,68.67,0,68.5509,68.9681,69.2378,70.086,65.8492,43.8384,67.6366,69.0865,70.5364,-0.44,-0.3998
SPX,7/30/1963 12:00:00 AM,68.67,69.45,68.58,69.24,0,68.6887,69.1631,69.4459,70.2625,66.1905,51.3623,67.6341,69.08,70.5259,-0.3615,-0.3921
SPX,7/31/1963 12:00:00 AM,69.24,69.83,68.91,69.13,0,68.777,68.4576,69.8326,70.6571,66.5408,49.971,67.6278,69.0635,70.4992,-0.3045,-0.3746
SPX,8/2/1963 12:00:00 AM,69.07,69.56,68.86,69.3,0,68.8816,68.7779,70.2062,71.0451,66.8518,52.1292,67.6478,69.0315,70.4152,-0.2429,-0.3483
SPX,8/5/1963 12:00:00 AM,69.3,69.97,69.2,69.71,0,69.0472,68.6588,70.0214,70.8392,66.7562,56.9524,67.6939,69.006,70.3181,-0.1592,-0.3105
SPX,8/6/1963 12:00:00 AM,69.71,70.4,69.57,70.17,0,69.2718,69.0387,70.3889,71.1994,67.1533,61.6242,67.6553,69.0275,70.3997,-0.055,-0.2594
SPX,8/7/1963 12:00:00 AM,70.17,70.53,69.69,69.96,0,69.4094,69.4248,70.7936,71.607,67.5443,58.5027,67.6627,69.0235,70.3843,0.0104,-0.2054
SPX,8/8/1963 12:00:00 AM,69.96,70.31,69.58,70.02,0,69.5316,69.5387,70.9243,71.7416,67.6571,59.1396,67.6516,69.03,70.4084,0.0664,-0.1511
SPX,8/9/1963 12:00:00 AM,70.02,70.65,69.83,70.48,0,69.7212,69.3978,70.744,71.548,67.5326,63.7346,67.5798,69.066,70.5522,0.1461,-0.0916
SPX,8/12/1963 12:00:00 AM,70.48,71,70.19,70.59,0,69.895,69.6821,71.0428,71.8492,67.8202,64.7553,67.5015,69.1135,70.7255,0.2158,-0.0301
SPX,8/13/1963 12:00:00 AM,70.59,71.09,70.32,70.79,0,70.074,70.0334,71.3991,72.206,68.1737,66.5962,67.4228,69.193,70.9632,0.2838,0.0326
SPX,8/14/1963 12:00:00 AM,70.79,71.32,70.39,71.07,0,70.2732,70.1525,71.5029,72.3042,68.3008,69.0347,67.34,69.2895,71.239,0.3562,0.0974
SPX,8/15/1963 12:00:00 AM,71.07,71.71,70.81,71.38,0,70.4946,70.2631,71.6769,72.4976,68.3914,71.5141,67.2699,69.412,71.5541,0.4336,0.1646
SPX,8/16/1963 12:00:00 AM,71.38,71.95,71.05,71.49,0,70.6936,70.6528,72.0961,72.9289,68.7601,72.3598,67.2833,69.562,71.8407,0.4981,0.2313
SPX,8/19/1963 12:00:00 AM,71.49,71.92,71.15,71.44,0,70.8429,70.8837,72.3477,73.1907,68.9693,71.3232,67.3695,69.7165,72.0635,0.5389,0.2928
SPX,8/20/1963 12:00:00 AM,71.44,71.91,71.03,71.38,0,70.9503,70.9496,72.3686,73.2006,69.0382,70.0269,67.5925,69.8905,72.1885,0.56,0.3463
SPX,8/21/1963 12:00:00 AM,71.38,71.73,71,71.29,0,71.0183,70.8724,72.312,73.1513,68.9512,68.0295,67.8746,70.0595,72.2444,0.5629,0.3896
SPX,8/22/1963 12:00:00 AM,71.29,71.81,70.95,71.54,0,71.1226,70.802,72.1867,73.0094,68.8968,70.5429,68.1076,70.2225,72.3374,0.5788,0.4274
SPX,8/23/1963 12:00:00 AM,71.54,72.14,71.33,71.76,0,71.2501,70.8014,72.2086,73.037,68.8946,72.5855,68.3844,70.3975,72.4106,0.6021,0.4624
SPX,8/26/1963 12:00:00 AM,71.76,72.3,71.57,71.91,0,71.3821,71.161,72.5603,73.3859,69.2581,73.9136,68.6408,70.566,72.4912,0.6256,0.495
SPX,8/27/1963 12:00:00 AM,71.91,72.04,71.27,71.52,0,71.4097,71.3862,72.7429,73.5541,69.5023,65.0848,68.9511,70.7085,72.4659,0.6057,0.5171
SPX,8/28/1963 12:00:00 AM,71.52,72.39,71.49,72.04,0,71.5357,71.1101,72.456,73.2609,69.2411,70.1965,69.1358,70.8485,72.5612,0.6246,0.5386
SPX,8/29/1963 12:00:00 AM,72.04,72.56,71.83,72.16,0,71.6606,71.3611,72.759,73.5782,69.4821,71.2428,69.3892,71,72.6108,0.642,0.5593
SPX,8/30/1963 12:00:00 AM,72.16,72.71,71.88,72.5,0,71.8285,71.6432,72.9978,73.8035,69.7783,74.0253,69.6223,71.16,72.6977,0.6754,0.5825
SPX,9/4/1963 12:00:00 AM,72.66,73.18,72.32,72.64,0,71.9908,71.7315,73.1028,73.9121,69.867,75.0939,69.7912,71.3065,72.8218,0.705,0.607
SPX,9/5/1963 12:00:00 AM,72.64,73.19,72.15,73,0,72.1926,72.1711,73.5673,74.3843,70.2987,77.6412,69.857,71.448,73.039,0.7489,0.6354
SPX,9/6/1963 12:00:00 AM,73,73.51,72.51,72.84,0,72.3221,72.0315,73.5278,74.3785,70.1158,74.0178,70.045,71.592,73.139,0.762,0.6607
SPX,9/9/1963 12:00:00 AM,72.84,73.23,72.26,72.58,0,72.3737,72.3469,73.8936,74.7671,70.3872,68.4293,70.2957,71.72,73.1443,0.7428,0.6771
SPX,9/10/1963 12:00:00 AM,72.58,73.27,72.25,72.99,0,72.4969,72.0755,73.6443,74.5326,70.078,72.0173,70.4382,71.8455,73.2528,0.752,0.6921
SPX,9/11/1963 12:00:00 AM,72.99,73.79,72.83,73.2,0,72.6376,72.0727,73.6813,74.5897,70.0326,73.668,70.5745,71.976,73.3775,0.7675,0.7072
SPX,9/12/1963 12:00:00 AM,73.2,73.6,72.72,73.15,0,72.74,72.6288,74.2383,75.1547,70.5591,72.5703,70.7146,72.094,73.4734,0.7668,0.7191
SPX,9/13/1963 12:00:00 AM,73.15,73.59,72.82,73.17,0,72.826,72.5049,74.0795,74.9906,70.4261,72.7452,70.8277,72.199,73.5703,0.7591,0.7271
SPX,9/16/1963 12:00:00 AM,73.17,73.63,72.8,73.07,0,72.8748,72.5963,74.0973,74.9872,70.5364,70.33,70.9162,72.2835,73.6508,0.7365,0.729
SPX,9/17/1963 12:00:00 AM,73.07,73.64,72.79,73.12,0,72.9239,72.6174,74.096,74.9768,70.5738,70.8511,71.0023,72.365,73.7277,0.7144,0.7261
SPX,9/18/1963 12:00:00 AM,73.12,73.44,72.51,72.8,0,72.8991,72.6184,74.0904,74.9665,70.5879,63.2005,71.1272,72.433,73.7388,0.6634,0.7135
SPX,9/19/1963 12:00:00 AM,72.8,73.47,72.61,73.22,0,72.9633,72.3567,73.8603,74.7446,70.3228,68.0734,71.2706,72.525,73.7794,0.6493,0.7007
SPX,9/20/1963 12:00:00 AM,73.22,73.71,72.92,73.3,0,73.0306,72.4282,73.9207,74.8013,70.3989,68.9177,71.4644,72.6255,73.7866,0.6373,0.688
SPX,9/23/1963 12:00:00 AM,73.3,73.53,72.62,72.96,0,73.0165,72.7267,74.1792,75.0461,70.7156,61.4769,71.6407,72.6965,73.7523,0.5935,0.6691
SPX,9/24/1963 12:00:00 AM,72.96,73.67,72.59,73.3,0,73.0732,72.4672,73.9475,74.8209,70.4555,65.4895,71.7793,72.7735,73.7677,0.5796,0.6512
SPX,9/25/1963 12:00:00 AM,73.3,73.87,72.58,72.89,0,73.0366,72.4629,74.0403,74.9449,70.4151,57.6864,71.9101,72.8225,73.7349,0.5294,0.6268
SPX,9/26/1963 12:00:00 AM,72.89,73.07,72.01,72.27,0,72.8832,72.4636,74.2043,75.1674,70.3324,48.3121,72.1194,72.86,73.6006,0.4345,0.5884
SPX,9/27/1963 12:00:00 AM,72.27,72.6,71.6,72.13,0,72.7326,73.2937,73.534,74.512,69.6031,46.4755,72.143,72.8645,73.586,0.3441,0.5395
SPX,9/30/1963 12:00:00 AM,72.13,72.37,71.28,71.7,0,72.5261,72.8322,73.0951,74.0767,69.1534,41.2843,72.0106,72.8415,73.6724,0.235,0.4786
SPX,10/2/1963 12:00:00 AM,72.22,72.67,71.92,72.3,0,72.4809,72.5695,72.8373,73.8356,68.8287,49.7231,71.9799,72.8315,73.6831,0.1947,0.4218
SPX,10/3/1963 12:00:00 AM,72.3,73.1,72.1,72.83,0,72.5507,73.0133,73.2996,74.2938,69.312,55.7702,71.9939,72.841,73.6881,0.2032,0.3781
SPX,10/4/1963 12:00:00 AM,72.83,73.19,72.46,72.85,0,72.6106,73.311,73.6038,74.599,69.6143,55.9853,71.9895,72.8335,73.6775,0.2092,0.3443
SPX,10/7/1963 12:00:00 AM,72.85,73.27,72.39,72.7,0,72.6284,73.456,73.779,74.7342,69.9618,53.869,71.9805,72.8265,73.6725,0.1995,0.3153
SPX,10/8/1963 12:00:00 AM,72.7,73.14,72.24,72.6,0,72.6228,73.455,73.7706,74.7143,70.0011,52.4456,71.9826,72.8275,73.6724,0.1816,0.2886
SPX,10/9/1963 12:00:00 AM,71.98,71.98,71.6,71.87,0,72.4722,73.317,73.6232,74.5603,69.8809,43.4252,71.8338,72.7715,73.7092,0.1073,0.2524
SPX,10/10/1963 12:00:00 AM,71.87,72.52,71.6,72.2,0,72.4178,72.4462,72.7353,73.6819,68.9516,47.7964,71.7739,72.7215,73.6691,0.0742,0.2167
SPX,10/11/1963 12:00:00 AM,72.2,72.71,71.87,72.27,0,72.3882,72.7113,73.0007,73.9432,69.2336,48.7018,71.7319,72.6775,73.6231,0.0531,0.184
SPX,10/14/1963 12:00:00 AM,72.27,72.43,71.85,72.3,0,72.3706,72.916,73.2124,74.1394,69.5108,49.1091,71.7031,72.634,73.5649,0.0382,0.1548
SPX,10/15/1963 12:00:00 AM,72.3,72.79,71.99,72.4,0,72.3765,72.678,73.0002,73.8745,69.5206,50.5197,71.6867,72.6005,73.5143,0.0342,0.1307
SPX,10/16/1963 12:00:00 AM,72.4,73.2,72.08,72.97,0,72.4952,72.9368,73.2392,74.1021,69.8044,57.7141,71.694,72.593,73.492,0.0761,0.1198
SPX,10/17/1963 12:00:00 AM,72.97,73.77,72.84,73.26,0,72.6481,71.9983,73.5385,74.44,69.9353,60.8343,71.6745,72.616,73.5575,0.1312,0.1221
SPX,10/18/1963 12:00:00 AM,73.26,73.74,72.85,73.32,0,72.7825,72.6596,74.2092,75.115,70.5871,61.4678,71.6657,72.621,73.5763,0.1776,0.1332
SPX,10/21/1963 12:00:00 AM,73.32,73.87,73.03,73.38,0,72.902,72.6586,74.1966,75.1,70.5845,62.1275,71.6578,72.625,73.5922,0.2168,0.1499
SPX,10/22/1963 12:00:00 AM,73.38,73.55,72.48,72.96,0,72.9136,72.8329,74.3404,75.2342,70.7688,55.0256,71.6578,72.625,73.5922,0.2115,0.1622
SPX,10/23/1963 12:00:00 AM,72.96,73.55,72.59,73,0,72.9309,72.3452,73.9381,74.8585,70.2525,55.5468,71.6764,72.61,73.5436,0.2081,0.1714
SPX,10/24/1963 12:00:00 AM,73,73.73,72.74,73.28,0,73.0007,72.3993,73.9998,74.9262,70.2894,59.1182,71.6578,72.6295,73.6012,0.2254,0.1822
SPX,10/25/1963 12:00:00 AM,73.28,74.41,73.06,74.01,0,73.2026,72.5554,74.1757,75.1119,70.4252,66.6426,71.5899,72.7165,73.8431,0.2947,0.2047
SPX,10/28/1963 12:00:00 AM,74.01,75.15,73.75,74.48,0,73.4581,72.9492,74.7501,75.7491,70.7344,70.4177,71.5046,72.834,74.1634,0.3831,0.2404
SPX,10/29/1963 12:00:00 AM,74.48,75.18,73.97,74.46,0,73.6584,73.5865,75.5351,76.5951,71.2649,70.0544,71.5711,72.972,74.3729,0.4463,0.2816
SPX,10/30/1963 12:00:00 AM,74.46,74.59,73.43,73.8,0,73.6868,73.7181,75.6828,76.7659,71.3215,59.1995,71.6374,73.047,74.4566,0.4382,0.3129
SPX,10/31/1963 12:00:00 AM,73.8,74.35,73.25,74.01,0,73.7514,73.1711,75.1273,76.2224,70.7216,61.2565,71.64,73.106,74.572,0.4436,0.339
SPX,11/1/1963 12:00:00 AM,74.01,74.44,73.47,73.83,0,73.7671,72.9886,74.9142,76.0103,70.5098,58.5325,71.6613,73.155,74.6487,0.4283,0.3569
SPX,11/4/1963 12:00:00 AM,73.83,74.27,73.09,73.45,0,73.7037,73.1966,75.0429,76.1203,70.7233,53.158,71.7087,73.1925,74.6763,0.3812,0.3618
SPX,11/6/1963 12:00:00 AM,73.45,73.47,72.33,72.81,0,73.525,72.8946,74.7847,75.8777,70.4009,45.569,71.7333,73.203,74.6727,0.2889,0.3472
SPX,11/7/1963 12:00:00 AM,72.81,73.48,72.58,73.06,0,73.432,73.6905,74.0111,75.1114,69.5992,48.6528,71.9228,73.2625,74.6022,0.2333,0.3244
SPX,11/8/1963 12:00:00 AM,73.06,73.66,72.8,73.36,0,73.4176,73.7563,74.1027,75.1729,69.8216,52.1557,72.0726,73.3205,74.5684,0.2109,0.3017
SPX,11/11/1963 12:00:00 AM,72.52,72.52,71.42,71.83,0,73.1001,73.9066,74.264,75.3024,70.1183,37.9401,71.9647,73.2985,74.6323,0.069,0.2552
SPX,11/12/1963 12:00:00 AM,71.83,72.61,71.42,71.9,0,72.86,72.9191,73.1688,74.3437,68.4416,38.7625,71.8752,73.2785,74.6818,-0.0375,0.1966
SPX,11/13/1963 12:00:00 AM,72.89,73.67,72.89,73.29,0,72.946,72.9177,73.2122,74.3897,68.4802,52.284,71.9788,73.323,74.6672,-0.0095,0.1554
SPX,11/14/1963 12:00:00 AM,73.29,73.53,72.63,72.95,0,72.9468,72.2428,71.9787,75.8489,69.4721,49.4101,71.9767,73.322,74.6673,-0.0147,0.1214
SPX,11/15/1963 12:00:00 AM,72.95,73.2,72.09,72.35,0,72.8275,72.2057,71.8516,75.5208,69.4426,44.7368,71.8659,73.2765,74.6871,-0.0664,0.0838
SPX,11/18/1963 12:00:00 AM,72.35,72.52,71.42,71.83,0,72.628,71.8096,71.4382,75.049,69.0549,41.1079,71.6575,73.202,74.7465,-0.1476,0.0375
SPX,11/19/1963 12:00:00 AM,71.83,72.61,71.42,71.9,0,72.4824,71.1608,70.7826,74.34,68.4245,41.7924,71.4859,73.128,74.7701,-0.204,-0.0108
SPX,11/20/1963 12:00:00 AM,71.9,73.14,71.49,72.56,0,72.4979,71.1963,70.8271,74.3867,68.4657,47.9367,71.4486,73.108,74.7674,-0.1932,-0.0473
SPX,11/21/1963 12:00:00 AM,72.56,72.86,71.4,71.62,0,72.3223,71.3618,71.0431,74.8414,68.5502,41.257,71.2571,73.039,74.8209,-0.2575,-0.0893
SPX,11/22/1963 12:00:00 AM,71.62,72.17,69.48,69.61,0,71.7799,71.1493,70.8239,74.722,68.2706,31.2344,70.5359,72.8555,75.1751,-0.4653,-0.1645
SPX,11/26/1963 12:00:00 AM,71.4,72.74,71.4,72.38,0,71.8999,72.1666,72.3827,73.8817,66.3178,49.457,70.5085,72.774,75.0395,-0.4019,-0.212
SPX,11/27/1963 12:00:00 AM,72.38,72.78,71.76,72.25,0,71.9699,70.3886,73.9136,75.6605,66.8116,48.8034,70.5281,72.6625,74.7969,-0.358,-0.2412
SPX,11/29/1963 12:00:00 AM,72.25,73.47,72.05,73.23,0,72.2219,70.9756,73.9638,75.6021,67.3498,53.7642,70.6113,72.601,74.5907,-0.2413,-0.2412
SPX,12/2/1963 12:00:00 AM,73.23,74.08,73.02,73.66,0,72.5095,71.5857,74.4041,76.0101,67.9414,55.7885,70.6203,72.594,74.5677,-0.1128,-0.2155
SPX,12/3/1963 12:00:00 AM,73.66,74.01,73.14,73.62,0,72.7316,72.5486,75.0879,76.6117,68.9835,55.5449,70.6501,72.5745,74.4989,-0.0141,-0.1752
SPX,12/4/1963 12:00:00 AM,73.62,74.18,73.21,73.8,0,72.9453,72.7306,74.9914,76.4165,69.3095,56.4662,70.6525,72.573,74.4935,0.0778,-0.1246
SPX,12/5/1963 12:00:00 AM,73.8,74.57,73.45,74.28,0,73.2122,72.9168,75.0303,76.3862,69.638,58.9115,70.5871,72.6145,74.6419,0.1872,-0.0623
SPX,12/6/1963 12:00:00 AM,74.28,74.63,73.62,74,0,73.3698,73.2295,75.3061,76.626,70.0603,56.9036,70.5592,72.674,74.7888,0.2484,-0.0001
SPX,12/9/1963 12:00:00 AM,74,74.41,73.56,73.96,0,73.4878,73.3739,75.3691,76.6417,70.3168,56.6067,70.536,72.719,74.902,0.2904,0.058
SPX,12/10/1963 12:00:00 AM,73.96,74.48,73.4,73.99,0,73.5883,73.2963,75.1574,76.3656,70.3703,56.7888,70.5139,72.7505,74.9871,0.3223,0.1109
SPX,12/11/1963 12:00:00 AM,73.99,74.37,73.58,73.9,0,73.6506,73.2244,75.0956,76.2838,70.383,56.0293,70.6058,72.854,75.1022,0.3365,0.156
SPX,12/12/1963 12:00:00 AM,73.9,74.31,73.58,73.91,0,73.7025,73.3244,75.0642,76.1915,70.6006,56.0996,70.7062,72.9545,75.2028,0.3446,0.1937
SPX,12/13/1963 12:00:00 AM,73.91,74.39,73.68,74.06,0,73.774,73.3503,74.9689,76.0354,70.7528,57.2041,70.6972,72.993,75.2888,0.359,0.2268
SPX,12/16/1963 12:00:00 AM,74.06,74.66,73.78,74.3,0,73.8792,73.4794,75.0018,76.0137,71.0062,58.9823,70.6953,73.0605,75.4257,0.3853,0.2585
SPX,12/17/1963 12:00:00 AM,74.3,75.08,74.07,74.74,0,74.0514,73.6402,75.171,76.1622,71.251,62.0922,70.7305,73.18,75.6295,0.4366,0.2941
SPX,12/18/1963 12:00:00 AM,74.74,75.21,74.25,74.63,0,74.1671,73.9443,75.5367,76.5302,71.5966,60.8501,70.8751,73.32,75.7649,0.4631,0.3279
SPX,12/19/1963 12:00:00 AM,74.63,74.92,74.08,74.4,0,74.2137,74.0828,75.6914,76.6793,71.7668,58.2273,71.0481,73.445,75.8419,0.4602,0.3543
SPX,12/20/1963 12:00:00 AM,74.4,74.75,73.85,74.28,0,74.2269,73.8765,75.4393,76.4044,71.605,56.8505,71.1439,73.531,75.9181,0.4431,0.3721
SPX,12/23/1963 12:00:00 AM,74.28,74.45,73.49,73.81,0,74.1435,73.6739,75.2322,76.187,71.435,51.6947,71.4189,73.6405,75.8621,0.3871,0.3751
SPX,12/24/1963 12:00:00 AM,73.81,74.48,73.44,73.97,0,74.1088,73.3255,74.9072,75.8625,71.1027,53.2491,72.6263,73.8585,75.0907,0.3517,0.3704
SPX,12/26/1963 12:00:00 AM,73.97,74.63,73.74,74.32,0,74.1511,73.2821,74.9159,75.8838,71.0538,56.5433,72.9134,73.9555,74.9976,0.3478,0.3659
SPX,12/27/1963 12:00:00 AM,74.32,74.91,74.09,74.44,0,74.2089,73.5291,75.1289,76.0848,71.3151,57.6452,73.3556,74.065,74.7744,0.3504,0.3628
SPX,12/30/1963 12:00:00 AM,74.44,74.94,74.13,74.56,0,74.2791,73.8768,75.4214,76.3565,71.6932,58.7711,73.5029,74.1315,74.7601,0.358,0.3618
SPX,12/31/1963 12:00:00 AM,74.56,75.36,74.4,75.02,0,74.4273,73.9343,75.4362,76.3521,71.7862,62.8481,73.4995,74.1995,74.8995,0.3965,0.3688
SPX,1/2/1964 12:00:00 AM,75.02,75.79,74.82,75.43,0,74.6278,74.2508,75.7919,76.7142,72.111,66.0687,73.4576,74.29,75.1224,0.4549,0.386
SPX,1/3/1964 12:00:00 AM,75.43,76.04,75.09,75.5,0,74.8023,74.6559,76.2274,77.1569,72.5143,66.601,73.4217,74.375,75.3283,0.5011,0.409
SPX,1/6/1964 12:00:00 AM,75.5,76.12,75.18,75.67,0,74.9758,74.9095,76.4924,77.4249,72.7652,67.9175,73.3386,74.4445,75.5504,0.5451,0.4362
SPX,1/7/1964 12:00:00 AM,75.67,76.24,75.25,75.69,0,75.1186,74.9935,76.5797,77.5132,72.8471,68.0769,73.3185,74.529,75.7395,0.575,0.464
SPX,1/8/1964 12:00:00 AM,75.69,76.35,75.39,76,0,75.2949,75.0739,76.6857,77.6277,72.9164,70.5219,73.2925,74.631,75.9695,0.6166,0.4945
SPX,1/9/1964 12:00:00 AM,76,76.64,75.6,76.28,0,75.4919,75.1985,76.8142,77.7589,73.0335,72.5658,73.262,74.7455,76.229,0.6644,0.5285
SPX,1/10/1964 12:00:00 AM,76.28,76.67,75.74,76.24,0,75.6415,75.4259,77.0816,78.0408,73.2399,71.7999,73.2973,74.8625,76.4277,0.6912,0.561
SPX,1/13/1964 12:00:00 AM,76.24,76.71,75.78,76.22,0,75.7572,75.5282,77.1609,78.1156,73.3387,71.3941,73.3706,74.978,76.5854,0.7027,0.5894
SPX,1/14/1964 12:00:00 AM,76.22,76.85,75.88,76.36,0,75.8778,75.5785,77.1962,78.1472,73.3905,72.563,73.4364,75.093,76.7496,0.7149,0.6145
SPX,1/15/1964 12:00:00 AM,76.36,77.06,75.96,76.64,0,76.0302,75.6935,77.3196,78.2735,73.5019,74.7822,73.4658,75.21,76.9542,0.7386,0.6393
SPX,1/16/1964 12:00:00 AM,76.64,77.21,76.05,76.55,0,76.1342,75.7991,77.491,78.4671,73.5797,72.7454,73.4772,75.3005,77.1238,0.7416,0.6597
SPX,1/17/1964 12:00:00 AM,76.55,77.09,76.02,76.56,0,76.2193,75.8787,77.6436,78.6476,73.6151,72.834,73.5223,75.397,77.2717,0.7362,0.675
SPX,1/20/1964 12:00:00 AM,76.56,77.19,76.02,76.41,0,76.2575,75.8046,77.5788,78.593,73.5101,69.2025,73.6319,75.4975,77.3631,0.7117,0.6824
SPX,1/21/1964 12:00:00 AM,76.41,76.99,75.87,76.62,0,76.33,75.8272,77.6554,78.6933,73.4886,71.3558,73.7756,75.6145,77.4534,0.7012,0.6861
SPX,1/22/1964 12:00:00 AM,76.62,77.62,76.45,77.03,0,76.47,75.6497,77.4931,78.5436,73.2761,75.0269,74.0356,75.7755,77.5154,0.7176,0.6924
SPX,1/23/1964 12:00:00 AM,77.03,77.62,76.67,77.09,0,76.594,76.2392,78.1175,79.1863,73.8263,75.5213,74.3118,75.9315,77.5512,0.7271,0.6994
SPX,1/24/1964 12:00:00 AM,77.09,77.56,76.58,77.11,0,76.6972,76.4015,78.2034,79.2544,73.9915,75.6941,74.5531,76.071,77.5889,0.7278,0.705
SPX,1/27/1964 12:00:00 AM,77.11,77.78,76.64,77.08,0,76.7738,76.3495,78.1142,79.1545,73.9493,74.8409,74.8225,76.203,77.5835,0.7177,0.7076
SPX,1/28/1964 12:00:00 AM,77.08,77.56,76.63,77.1,0,76.839,76.4585,78.2716,79.3271,74.0433,75.0429,75.1207,76.33,77.5393,0.7032,0.7067
