Symbol,DateTime,Open,High,Low,Close,Volume,EMA,SuperTrend1,SuperTrend2,SuperTrend3,SuperTrend4,RSI,LowerBollingerBand,MiddleBollingerBand,UpperBollingerBand,macdValue,macdAvg
SPY,4/8/1994 12:00:00 AM,44.9375,44.9375,44.4688,44.6875,242400,45.0151,44.3457,44.1191,46.2289,46.902,35.8637,43.7399,45.9281,48.1163,-0.6257,-0.5114
SPY,4/11/1994 12:00:00 AM,44.8125,45.0625,44.7031,44.875,203300,44.9871,44.2562,44.0207,46.0579,46.7176,38.643,43.638,45.8297,48.0214,-0.6053,-0.5302
SPY,4/12/1994 12:00:00 AM,44.9219,45,44.7188,44.8125,1409200,44.9522,44.5096,44.2563,46.1368,46.7604,38.051,43.549,45.725,47.901,-0.5875,-0.5417
SPY,4/13/1994 12:00:00 AM,44.7969,44.9062,44.25,44.5781,364100,44.8774,44.5567,44.2957,45.9981,46.5779,35.8344,43.4466,45.6102,47.7737,-0.5855,-0.5505
SPY,4/14/1994 12:00:00 AM,44.5,44.8281,44.4062,44.5938,419900,44.8206,44.2128,43.9976,45.7458,46.3352,36.1016,43.4088,45.4773,47.5459,-0.5761,-0.5556
SPY,4/15/1994 12:00:00 AM,44.5781,44.7812,44.5156,44.5938,387300,44.7753,44.2799,44.0655,45.7309,46.2986,36.1016,43.4116,45.3445,47.2775,-0.5621,-0.5569
SPY,4/18/1994 12:00:00 AM,44.6406,44.7656,44.1562,44.2969,369100,44.6796,44.3717,44.1488,45.6651,46.1938,33.0668,43.3788,45.2109,47.0431,-0.5684,-0.5592
SPY,4/19/1994 12:00:00 AM,44.25,44.5312,43.9844,44.3594,472200,44.6155,44.7976,43.9413,45.5113,46.0498,34.3186,43.3818,45.0867,46.7916,-0.5619,-0.5597
SPY,4/20/1994 12:00:00 AM,44.4062,44.5156,44.0781,44.3125,508000,44.5549,44.613,43.7332,45.3154,45.8546,33.8078,43.4547,44.9539,46.4531,-0.5541,-0.5586
SPY,4/21/1994 12:00:00 AM,44.5,44.9688,44.3438,44.9062,200300,44.6252,44.6325,43.7881,45.324,45.85,44.9771,43.6607,44.8523,46.044,-0.4944,-0.5458
SPY,4/22/1994 12:00:00 AM,45.0156,45.0469,44.7344,44.8594,301800,44.672,44.2712,44.1207,45.7309,46.2733,44.3411,43.8105,44.7766,45.7426,-0.4457,-0.5257
SPY,4/25/1994 12:00:00 AM,44.8438,45.3594,44.8438,45.3281,394600,44.8033,44.5721,44.3956,45.8904,46.4031,51.6982,43.897,44.7461,45.5951,-0.365,-0.4936
SPY,4/26/1994 12:00:00 AM,45.2656,45.3438,45.1875,45.2812,399000,44.8989,44.7661,44.6028,46.1066,46.6193,50.9725,44.033,44.7102,45.3873,-0.3014,-0.4552
SPY,4/28/1994 12:00:00 AM,45.1875,45.25,44.8125,44.9531,287000,44.9097,45.0206,44.8291,46.1552,46.622,46.0955,44.0393,44.7031,45.367,-0.2743,-0.419
SPY,4/29/1994 12:00:00 AM,44.875,45.1562,44.8125,45.0938,481900,44.9465,45.3095,44.5889,45.9288,46.3953,48.3752,44.0588,44.7344,45.4099,-0.2388,-0.3829
SPY,5/2/1994 12:00:00 AM,45.0938,45.7188,44.9375,45.375,275000,45.0322,45.2476,44.56,45.8469,46.2972,52.6852,44.0465,44.7734,45.5003,-0.1857,-0.3435
SPY,5/3/1994 12:00:00 AM,45.3906,45.4062,45.0625,45.3281,183400,45.0914,44.9514,44.8388,46.3073,46.7996,51.9074,44.197,44.8445,45.4921,-0.1458,-0.304
SPY,5/4/1994 12:00:00 AM,45.4219,45.4219,45.0781,45.25,401900,45.1231,44.9121,44.7715,46.165,46.6381,50.5674,44.1956,44.8664,45.5373,-0.1191,-0.267
SPY,5/5/1994 12:00:00 AM,45.2969,45.375,45.1875,45.1875,659800,45.136,44.9604,44.8088,46.1401,46.5964,49.4672,44.2006,44.8852,45.5698,-0.1018,-0.234
SPY,5/6/1994 12:00:00 AM,44.9688,44.9688,44.5938,44.75,216300,45.0588,45.055,44.8862,46.0855,46.5071,42.4972,44.1875,44.8711,45.5547,-0.122,-0.2116
SPY,5/9/1994 12:00:00 AM,44.625,44.75,44.2812,44.3594,499300,44.9189,45.0833,45.2124,45.6494,46.0925,37.4267,44.1393,44.8547,45.5701,-0.1676,-0.2028
SPY,5/10/1994 12:00:00 AM,44.5781,44.8438,44.5469,44.7031,583400,44.8758,44.8281,44.9536,45.3953,45.8415,43.7834,44.1277,44.8461,45.5645,-0.174,-0.197
SPY,5/11/1994 12:00:00 AM,44.6562,44.7188,44.1719,44.2969,210600,44.76,45.0184,45.1418,45.5898,46.0408,38.7706,44.063,44.8203,45.5776,-0.2094,-0.1995
SPY,5/12/1994 12:00:00 AM,44.5781,44.625,44.4062,44.5156,305200,44.7111,44.7923,44.91,45.373,45.8362,42.5826,44.0554,44.8172,45.579,-0.2173,-0.2031
SPY,5/13/1994 12:00:00 AM,44.6406,44.6406,44.2969,44.5156,321300,44.672,44.8157,44.9555,45.3981,45.844,42.5826,44.0462,44.8133,45.5804,-0.2211,-0.2067
